,0
MSaappappappap,MSaappappappa
MSaappappapppa,MSaappappappp
MSaappappapppp,MSaappappappp
MSaappappppaaa,MSaappappppaa
MSaappappppaap,MSaappappppaa
MSaapppppppapa,MSaapppppppap
MSaapppppppapp,MSaapppppppap
MSpaaapapapaaa,MSpaaapapapaa
MSpaaapapapaap,MSpaaapapapaa
MSpaaapappappa,MSpaaapappapp
MSpaaapappappp,MSpaaapappapp
MSpaapappaaapa,MSpaapappaaap
MSpaapappaaapp,MSpaapappaaap
MSpapaapapappa,MSpapaapapapp
MSpapaapapappp,MSpapaapapapp
MSpapaapapppaa,MSpapaapapppa
MSpapaapapppap,MSpapaapapppa
MSpapaapappppa,MSpapaapapppp
MSpapaapappppp,MSpapaapapppp
MSppapppapapaa,MSppapppapapa
MSppapppapapap,MSppapppapapa
ABalaaaalpaapa,ABalaaaalpaap
ABalaaaalpaapp,ABalaaaalpaap
ABalaaaalppppa,ABalaaaalpppp
ABalaaaalppppp,ABalaaaalpppp
ABalaapppppaaa,ABalaapppppaa
ABalaapppppaap,ABalaapppppaa
ABalapaaaaapaa,ABalapaaaaapa
ABalapaaaaapap,ABalapaaaaapa
ABalappapapppa,ABalappapappp
ABalappapapppp,ABalappapappp
ABalappppaapaa,ABalappppaapa
ABalappppaapap,ABalappppaapa
ABalpaaaapaaaa,ABalpaaaapaaa
ABalpaaaapaaap,ABalpaaaapaaa
ABalpaappaaapa,ABalpaappaaap
ABalpaappaaapp,ABalpaappaaap
ABalpapapaaapa,ABalpapapaaap
ABalpapapaaapp,ABalpapapaaap
ABalppaaaaapaa,ABalppaaaaapa
ABalppaaaaapap,ABalppaaaaapa
ABalppappapppa,ABalppappappp
ABalppappapppp,ABalppappappp
ABalpppppppppa,ABalppppppppp
ABalpppppppppp,ABalppppppppp
ABaraaaaaapppa,ABaraaaaaappp
ABaraaaaaapppp,ABaraaaaaappp
ABaraaaapaaaaa,ABaraaaapaaaa
ABaraaaapaaaap,ABaraaaapaaaa
ABaraaapapppaa,ABaraaapapppa
ABaraaapapppap,ABaraaapapppa
ABarapaappppaa,ABarapaappppa
ABarapaappppap,ABarapaappppa
ABplaaaaapaapa,ABplaaaaapaap
ABplaaaaapaapp,ABplaaaaapaap
ABplapaaapadaa,ABplapaaapada
ABplapaaapadap,ABplapaaapada
ABplapaaapadpa,ABplapaaapadp
ABplapaaapadpp,ABplapaaapadp
ABplpaaaaaapaa,ABplpaaaaaapa
ABplpaaaaaapap,ABplpaaaaaapa
ABplpaaappappa,ABplpaaappapp
ABplpaaappappp,ABplpaaappapp
ABplpaapppaaaa,ABplpaapppaaa
ABplpaapppaaap,ABplpaapppaaa
ABplpaappppaaa,ABplpaappppaa
ABplpaappppaap,ABplpaappppaa
ABplpapapaaaaa,ABplpapapaaaa
ABplpapapaaaap,ABplpapapaaaa
ABplpapppaapaa,ABplpapppaapa
ABplpapppaapap,ABplpapppaapa
ABpraapappppaa,ABpraapappppa
ABpraapappppap,ABpraapappppa
ABprpaaappaaaa,ABprpaaappaaa
ABprpaaappaaap,ABprpaaappaaa
ABprpapaaapapa,ABprpapaaapap
ABprpapaaapapp,ABprpapaaapap
ABprpapapapppa,ABprpapapappp
ABprpapapapppp,ABprpapapappp
ABprpapappappa,ABprpapappapp
ABprpapappappp,ABprpapappapp
MSpapapaaapppa,MSpapapaaappp
MSpapapaaapppp,MSpapapaaappp
ABalppappppppa,ABalppapppppp
ABalppappppppp,ABalppapppppp
ABplppppapaapa,ABplppppapaap
ABplppppapaapp,ABplppppapaap
MSapapaapapppa,MSapapaapappp
MSapapaapapppp,MSapapaapappp
ABalpppappaapa,ABalpppappaap
ABalpppappaapp,ABalpppappaap
ABalaaapallpaa,ABalaaapallpa
ABalaaapallpap,ABalaaapallpa
ABalaaapallppa,ABalaaapallpp
ABalaaapallppp,ABalaaapallpp
ABalaaapprlppa,ABalaaapprlpp
ABalaaapprlppp,ABalaaapprlpp
ABalappaapppaa,ABalappaapppa
ABalappaapppap,ABalappaapppa
ABalappapaapaa,ABalappapaapa
ABalappapaapap,ABalappapaapa
ABalappappappa,ABalappappapp
ABalappappappp,ABalappappapp
ABalapppapaaaa,ABalapppapaaa
ABalapppapaaap,ABalapppapaaa
ABalapppapaapa,ABalapppapaap
ABalapppapaapp,ABalapppapaap
ABalppapapaapa,ABalppapapaap
ABalppapapaapp,ABalppapapaap
ABalppappapapa,ABalppappapap
ABalppappapapp,ABalppappapap
ABalppappppapa,ABalppappppap
ABalppappppapp,ABalppappppap
ABalpppaapdppa,ABalpppaapdpp
ABalpppaapdppp,ABalpppaapdpp
ABalpppapavaaa,ABalpppapavaa
ABalpppapavaap,ABalpppapavaa
ABaraaappppppa,ABaraaapppppp
ABaraaappppppp,ABaraaapppppp
ABaraapaaaappa,ABaraapaaaapp
ABaraapaaaappp,ABaraapaaaapp
ABaraappapaaaa,ABaraappapaaa
ABaraappapaaap,ABaraappapaaa
ABaraappapaapa,ABaraappapaap
ABaraappapaapp,ABaraappapaap
ABaraapppappaa,ABaraapppappa
ABaraapppappap,ABaraapppappa
ABarapaaaappaa,ABarapaaaappa
ABarapaaaappap,ABarapaaaappa
ABarpaaaapappa,ABarpaaaapapp
ABarpaaaapappp,ABarpaaaapapp
ABarpppaaapapa,ABarpppaaapap
ABarpppaaapapp,ABarpppaaapap
ABplaapaaaappa,ABplaapaaaapp
ABplaapaaaappp,ABplaapaaaapp
ABplpapaaapppa,ABplpapaaappp
ABplpapaaapppp,ABplpapaaappp
ABplpapapppaaa,ABplpapapppaa
ABplpapapppaap,ABplpapapppaa
ABplpappaaapaa,ABplpappaaapa
ABplpappaaapap,ABplpappaaapa
ABplppapapppaa,ABplppapapppa
ABplppapapppap,ABplppapapppa
ABplppappaappa,ABplppappaapp
ABplppappaappp,ABplppappaapp
ABpraaaaaappaa,ABpraaaaaappa
ABpraaaaaappap,ABpraaaaaappa
ABpraaaaapdaaa,ABpraaaaapdaa
ABpraaaaapdaap,ABpraaaaapdaa
ABpraaaaapdapa,ABpraaaaapdap
ABpraaaaapdapp,ABpraaaaapdap
ABpraaapapppaa,ABpraaapapppa
ABpraaapapppap,ABpraaapapppa
ABpraaapappppa,ABpraaapapppp
ABpraaapappppp,ABpraaapapppp
ABprapaapapapa,ABprapaapapap
ABprapaapapapp,ABprapaapapap
ABprpapaapppaa,ABprpapaapppa
ABprpapaapppap,ABprpapaapppa
ABprpapapaapaa,ABprpapapaapa
ABprpapapaapap,ABprpapapaapa
ABprpapppaaapa,ABprpapppaaap
ABprpapppaaapp,ABprpapppaaap
MSaaaaapaappaa,MSaaaaapaappa
MSaaaaapaappap,MSaaaaapaappa
MSaapaaapaaapa,MSaapaaapaaap
MSaapaaapaaapp,MSaapaaapaaap
ABalaaaalarpaa,ABalaaaalarpa
ABalaaaalarpap,ABalaaaalarpa
ABalaaaparrpaa,ABalaaaparrpa
ABalaaaparrpap,ABalaaaparrpa
ABalaappppaaaa,ABalaappppaaa
ABalaappppaaap,ABalaappppaaa
ABalapaaapapaa,ABalapaaapapa
ABalapaaapapap,ABalapaaapapa
ABalappaapapaa,ABalappaapapa
ABalappaapapap,ABalappaapapa
ABalappapaaapa,ABalappapaaap
ABalappapaaapp,ABalappapaaap
ABalpaapaaappa,ABalpaapaaapp
ABalpaapaaappp,ABalpaapaaapp
ABalpaapapaaaa,ABalpaapapaaa
ABalpaapapaaap,ABalpaapapaaa
ABalpapaappaaa,ABalpapaappaa
ABalpapaappaap,ABalpapaappaa
ABalppaapppppa,ABalppaappppp
ABalppaapppppp,ABalppaappppp
ABalpppapavapa,ABalpppapavap
ABalpppapavapp,ABalpppapavap
ABaraaappppaaa,ABaraaappppaa
ABaraaappppaap,ABaraaappppaa
ABaraapaaaaapa,ABaraapaaaaap
ABaraapaaaaapp,ABaraapaaaaap
ABaraappapppaa,ABaraappapppa
ABaraappapppap,ABaraappapppa
ABaraapppaavaa,ABaraapppaava
ABaraapppaavap,ABaraapppaava
ABarapapppappa,ABarapapppapp
ABarapapppappp,ABarapapppapp
ABarappppaaaaa,ABarappppaaaa
ABarappppaaaap,ABarappppaaaa
ABarappppaapaa,ABarappppaapa
ABarappppaapap,ABarappppaapa
ABarpappaapaaa,ABarpappaapaa
ABarpappaapaap,ABarpappaapaa
ABplaaaaapaaaa,ABplaaaaapaaa
ABplaaaaapaaap,ABplaaaaapaaa
ABplaapaaaaaaa,ABplaapaaaaaa
ABplaapaaaaaap,ABplaapaaaaaa
ABplaapaappppa,ABplaapaapppp
ABplaapaappppp,ABplaapaapppp
ABplaapappppaa,ABplaapappppa
ABplaapappppap,ABplaapappppa
ABplapppappapa,ABplapppappap
ABplapppappapp,ABplapppappap
ABplpaaaaaaaaa,ABplpaaaaaaaa
ABplpaaaaaaaap,ABplpaaaaaaaa
ABplpaaapppaaa,ABplpaaapppaa
ABplpaaapppaap,ABplpaaapppaa
ABplpaaapppapa,ABplpaaapppap
ABplpaaapppapp,ABplpaaapppap
ABplpapaapppaa,ABplpapaapppa
ABplpapaapppap,ABplpapaapppa
ABplppaaaapaaa,ABplppaaaapaa
ABplppaaaapaap,ABplppaaaapaa
ABplpppaapapaa,ABplpppaapapa
ABplpppaapapap,ABplpppaapapa
ABpraaaapppaaa,ABpraaaapppaa
ABpraaaapppaap,ABpraaaapppaa
ABpraaaapppppa,ABpraaaappppp
ABpraaaapppppp,ABpraaaappppp
ABprapaaappppa,ABprapaaapppp
ABprapaaappppp,ABprapaaapppp
ABprapppapappa,ABprapppapapp
ABprapppapappp,ABprapppapapp
ABprpaaapppapa,ABprpaaapppap
ABprpaaapppapp,ABprpaaapppap
ABprpapapaaapa,ABprpapapaaap
ABprpapapaaapp,ABprpapapaaap
ABprpapppaappa,ABprpapppaapp
ABprpapppaappp,ABprpapppaapp
ABprppapaappaa,ABprppapaappa
ABprppapaappap,ABprppapaappa
ABprppapppaaaa,ABprppapppaaa
ABprppapppaaap,ABprppapppaaa
ABprppapppaapa,ABprppapppaap
ABprppapppaapp,ABprppapppaap
MSapaaaadaapaa,MSapaaaadaapa
MSapaaaadaapap,MSapaaaadaapa
ABalaaappllapa,ABalaaappllap
ABalaaappllapp,ABalaaappllap
ABalapaaaapaaa,ABalapaaaapaa
ABalapaaaapaap,ABalapaaaapaa
ABalapaaaapapa,ABalapaaaapap
ABalapaaaapapp,ABalapaaaapap
ABalapaaaapppa,ABalapaaaappp
ABalapaaaapppp,ABalapaaaappp
ABalpapappaaaa,ABalpapappaaa
ABalpapappaaap,ABalpapappaaa
ABarapaaappapa,ABarapaaappap
ABarapaaappapp,ABarapaaappap
ABarapppaaappa,ABarapppaaapp
ABarapppaaappp,ABarapppaaapp
ABarappppapaaa,ABarappppapaa
ABarappppapaap,ABarappppapaa
ABarpapaappaaa,ABarpapaappaa
ABarpapaappaap,ABarpapaappaa
ABplaaaaappaaa,ABplaaaaappaa
ABplaaaaappaap,ABplaaaaappaa
ABplpaaapapapa,ABplpaaapapap
ABplpaaapapapp,ABplpaaapapap
ABplpapappaapa,ABplpapappaap
ABplpapappaapp,ABplpapappaap
ABprapaaaappaa,ABprapaaaappa
ABprapaaaappap,ABprapaaaappa
ABprpaaapappaa,ABprpaaapappa
ABprpaaapappap,ABprpaaapappa
ABprppaapaaapa,ABprppaapaaap
ABprppaapaaapp,ABprppaapaaap
ABprpppaaapppa,ABprpppaaappp
ABprpppaaapppp,ABprpppaaappp
MSapaaapapaapa,MSapaaapapaap
MSapaaapapaapp,MSapaaapapaap
ABalapapaaaapa,ABalapapaaaap
ABalapapaaaapp,ABalapapaaaap
ABalappppaappa,ABalappppaapp
ABalappppaappp,ABalappppaapp
ABalpaapaappaa,ABalpaapaappa
ABalpaapaappap,ABalpaapaappa
ABalppppppaapa,ABalppppppaap
ABalppppppaapp,ABalppppppaap
ABarapaapaappa,ABarapaapaapp
ABarapaapaappp,ABarapaapaapp
ABarapapapppaa,ABarapapapppa
ABarapapapppap,ABarapapapppa
ABprpappppappa,ABprpappppapp
ABprpappppappp,ABprpappppapp
ABprppppappapa,ABprppppappap
ABprppppappapp,ABprppppappap
ABalaapappapaa,ABalaapappapa
ABalaapappapap,ABalaapappapa
ABalaapappappa,ABalaapappapp
ABalaapappappp,ABalaapappapp
ABalaappapaapa,ABalaappapaap
ABalaappapaapp,ABalaappapaap
ABalaapppappaa,ABalaapppappa
ABalaapppappap,ABalaapppappa
ABalapapppaaaa,ABalapapppaaa
ABalapapppaaap,ABalapapppaaa
ABalpapaapapaa,ABalpapaapapa
ABalpapaapapap,ABalpapaapapa
ABalpapaapappa,ABalpapaapapp
ABalpapaapappp,ABalpapaapapp
ABalpappaaappa,ABalpappaaapp
ABalpappaaappp,ABalpappaaapp
ABaraaaaappaaa,ABaraaaaappaa
ABaraaaaappaap,ABaraaaaappaa
ABarapaapppapa,ABarapaapppap
ABarapaapppapp,ABarapaapppap
ABarapapaaappa,ABarapapaaapp
ABarapapaaappp,ABarapapaaapp
ABplpapappaaaa,ABplpapappaaa
ABplpapappaaap,ABplpapappaaa
ABplppaaaapapa,ABplppaaaapap
ABplppaaaapapp,ABplppaaaapap
ABprppppppapaa,ABprppppppapa
ABprppppppapap,ABprppppppapa
ABalaaaalalppa,ABalaaaalalpp
ABalaaaalalppp,ABalaaaalalpp
ABalaaaarrpapa,ABalaaaarrpap
ABalaaaarrpapp,ABalaaaarrpap
ABarpapaaapppa,ABarpapaaappp
ABarpapaaapppp,ABarpapaaappp
ABplaaapappaaa,ABplaaapappaa
ABplaaapappaap,ABplaaapappaa
ABplaaappaapaa,ABplaaappaapa
ABplaaappaapap,ABplaaappaapa
ABplpaapapapaa,ABplpaapapapa
ABplpaapapapap,ABplpaapapapa
ABplpapappapaa,ABplpapappapa
ABplpapappapap,ABplpapappapa
ABplpappaaaaaa,ABplpappaaaaa
ABplpappaaaaap,ABplpappaaaaa
ABpraaappapaaa,ABpraaappapaa
ABpraaappapaap,ABpraaappapaa
ABpraaappapapa,ABpraaappapap
ABpraaappapapp,ABpraaappapap
ABprapaapappaa,ABprapaapappa
ABprapaapappap,ABprapaapappa
ABprapaapapppa,ABprapaapappp
ABprapaapapppp,ABprapaapappp
ABprpaaappappa,ABprpaaappapp
ABprpaaappappp,ABprpaaappapp
ABprpappaapaaa,ABprpappaapaa
ABprpappaapaap,ABprpappaapaa
ABprpappppaapa,ABprpappppaap
ABprpappppaapp,ABprpappppaap
ABprppaapppapa,ABprppaapppap
ABprppaapppapp,ABprppaapppap
ABprppaapppppa,ABprppaappppp
ABprppaapppppp,ABprppaappppp
ABprpppppapapa,ABprpppppapap
ABprpppppapapp,ABprpppppapap
MSppaapppapaaa,MSppaapppapaa
MSppaapppapaap,MSppaapppapaa
ABalaaaalpapaa,ABalaaaalpapa
ABalaaaalpapap,ABalaaaalpapa
ABalaaapalrpaa,ABalaaapalrpa
ABalaaapalrpap,ABalaaapalrpa
ABalaapapppapa,ABalaapapppap
ABalaapapppapp,ABalaapapppap
ABalaappapaaaa,ABalaappapaaa
ABalaappapaaap,ABalaappapaaa
ABalapaaapaaaa,ABalapaaapaaa
ABalapaaapaaap,ABalapaaapaaa
ABalapaaapaapa,ABalapaaapaap
ABalapaaapaapp,ABalapaaapaap
ABalapapaappaa,ABalapapaappa
ABalapapaappap,ABalapapaappa
ABalapppaapaaa,ABalapppaapaa
ABalapppaapaap,ABalapppaapaa
ABalppppaavpaa,ABalppppaavpa
ABalppppaavpap,ABalppppaavpa
ABalppppaavppa,ABalppppaavpp
ABalppppaavppp,ABalppppaavpp
ABaraaapapaaaa,ABaraaapapaaa
ABaraaapapaaap,ABaraaapapaaa
ABaraapaappaaa,ABaraapaappaa
ABaraapaappaap,ABaraapaappaa
ABaraapaappapa,ABaraapaappap
ABaraapaappapp,ABaraapaappap
ABarapaapaaapa,ABarapaapaaap
ABarapaapaaapp,ABarapaapaaap
ABarapapappaaa,ABarapapappaa
ABarapapappaap,ABarapapappaa
ABarpppaapppaa,ABarpppaapppa
ABarpppaapppap,ABarpppaapppa
ABplaaaapappaa,ABplaaaapappa
ABplaaaapappap,ABplaaaapappa
ABplaaappaappa,ABplaaappaapp
ABplaaappaappp,ABplaaappaapp
ABplaaappapaaa,ABplaaappapaa
ABplaaappapaap,ABplaaappapaa
ABplaaappapapa,ABplaaappapap
ABplaaappapapp,ABplaaappapap
ABplaappaapaaa,ABplaappaapaa
ABplaappaapaap,ABplaappaapaa
ABplaappaapapa,ABplaappaapap
ABplaappaapapp,ABplaappaapap
ABplappppaaapa,ABplappppaaap
ABplappppaaapp,ABplappppaaap
ABplpaapaaaapa,ABplpaapaaaap
ABplpaapaaaapp,ABplpaapaaaap
ABplpapapppapa,ABplpapapppap
ABplpapapppapp,ABplpapapppap
ABplpappaaaapa,ABplpappaaaap
ABplpappaaaapp,ABplpappaaaap
ABplppaappappa,ABplppaappapp
ABplppaappappp,ABplppaappapp
ABplpppapapaaa,ABplpppapapaa
ABplpppapapaap,ABplpppapapaa
ABplppppaapppa,ABplppppaappp
ABplppppaapppp,ABplppppaappp
ABpraaapaavpaa,ABpraaapaavpa
ABpraaapaavpap,ABpraaapaavpa
ABprpapaaapaaa,ABprpapaaapaa
ABprpapaaapaap,ABprpapaaapaa
ABprppaaappppa,ABprppaaapppp
ABprppaaappppp,ABprppaaapppp
ABprppppaaaaaa,ABprppppaaaaa
ABprppppaaaaap,ABprppppaaaaa
MSapapppaappaa,MSapapppaappa
MSapapppaappap,MSapapppaappa
ABalaaaalpppaa,ABalaaaalpppa
ABalaaaalpppap,ABalaaaalpppa
ABalaappppappa,ABalaappppapp
ABalaappppappp,ABalaappppapp
ABalappppppppa,ABalapppppppp
ABalappppppppp,ABalapppppppp
ABalpappaaaaaa,ABalpappaaaaa
ABalpappaaaaap,ABalpappaaaaa
ABalpapppaappa,ABalpapppaapp
ABalpapppaappp,ABalpapppaapp
ABalpppapppaaa,ABalpppapppaa
ABalpppapppaap,ABalpppapppaa
ABarapapaaapaa,ABarapapaaapa
ABarapapaaapap,ABarapapaaapa
ABplaaaaaapppa,ABplaaaaaappp
ABplaaaaaapppp,ABplaaaaaappp
ABplaaapppappa,ABplaaapppapp
ABplaaapppappp,ABplaaapppapp
ABplaaappppaaa,ABplaaappppaa
ABplaaappppaap,ABplaaappppaa
ABplpaapaaappa,ABplpaapaaapp
ABplpaapaaappp,ABplpaapaaapp
ABplpppapapapa,ABplpppapapap
ABplpppapapapp,ABplpppapapap
ABpraaapaavapa,ABpraaapaavap
ABpraaapaavapp,ABpraaapaavap
ABpraappapaapa,ABpraappapaap
ABpraappapaapp,ABpraappapaap
ABprappppaaaaa,ABprappppaaaa
ABprappppaaaap,ABprappppaaaa
ABprpapaapaapa,ABprpapaapaap
ABprpapaapaapp,ABprpapaapaap
ABprpapapapaaa,ABprpapapapaa
ABprpapapapaap,ABprpapapapaa
ABprppaaaaaaaa,ABprppaaaaaaa
ABprppaaaaaaap,ABprppaaaaaaa
ABprppappaappa,ABprppappaapp
ABprppappaappp,ABprppappaapp
ABalaapppapapa,ABalaapppapap
ABalaapppapapp,ABalaapppapap
ABalapapappapa,ABalapapappap
ABalapapappapp,ABalapapappap
ABalpaaapapapa,ABalpaaapapap
ABalpaaapapapp,ABalpaaapapap
ABaraaaapppapa,ABaraaaapppap
ABaraaaapppapp,ABaraaaapppap
ABaraaapppppaa,ABaraaapppppa
ABaraaapppppap,ABaraaapppppa
ABarapapaaaaaa,ABarapapaaaaa
ABarapapaaaaap,ABarapapaaaaa
ABplpaaappapaa,ABplpaaappapa
ABplpaaappapap,ABplpaaappapa
ABplpapaaaaaaa,ABplpapaaaaaa
ABplpapaaaaaap,ABplpapaaaaaa
ABpraapapaappa,ABpraapapaapp
ABpraapapaappp,ABpraapapaapp
ABprpaapapppaa,ABprpaapapppa
ABprpaapapppap,ABprpaapapppa
MSaaaaaaraapaa,MSaaaaaaraapa
MSaaaaaaraapap,MSaaaaaaraapa
ABalpappapaaaa,ABalpappapaaa
ABalpappapaaap,ABalpappapaaa
ABaraaapaappaa,ABaraaapaappa
ABaraaapaappap,ABaraaapaappa
ABaraapapaavaa,ABaraapapaava
ABaraapapaavap,ABaraapapaava
ABplaaaappaapa,ABplaaaappaap
ABplaaaappaapp,ABplaaaappaap
ABalappaaaappa,ABalappaaaapp
ABalappaaaappp,ABalappaaaapp
ABalpaaaaaaapa,ABalpaaaaaaap
ABalpaaaaaaapp,ABalpaaaaaaap
ABalpapappapaa,ABalpapappapa
ABalpapappapap,ABalpapappapa
ABalpapppapaaa,ABalpapppapaa
ABalpapppapaap,ABalpapppapaa
ABalpapppapapa,ABalpapppapap
ABalpapppapapp,ABalpapppapap
ABalpapppappaa,ABalpapppappa
ABalpapppappap,ABalpapppappa
ABalpapppapppa,ABalpapppappp
ABalpapppapppp,ABalpapppappp
ABalppaaaapaaa,ABalppaaaapaa
ABalppaaaapaap,ABalppaaaapaa
ABalppaapapapa,ABalppaapapap
ABalppaapapapp,ABalppaapapap
ABalppaapappaa,ABalppaapappa
ABalppaapappap,ABalppaapappa
ABalpppaapvapa,ABalpppaapvap
ABalpppaapvapp,ABalpppaapvap
ABalpppapppapa,ABalpppapppap
ABalpppapppapp,ABalpppapppap
ABaraaaappapaa,ABaraaaappapa
ABaraaaappapap,ABaraaaappapa
ABaraaaappappa,ABaraaaappapp
ABaraaaappappp,ABaraaaappapp
ABaraapaapaaaa,ABaraapaapaaa
ABaraapaapaaap,ABaraapaapaaa
ABarappaaappaa,ABarappaaappa
ABarappaaappap,ABarappaaappa
ABplappappaapa,ABplappappaap
ABplappappaapp,ABplappappaap
ABplapppaapppa,ABplapppaappp
ABplapppaapppp,ABplapppaappp
ABplappppaapaa,ABplappppaapa
ABplappppaapap,ABplappppaapa
ABplappppppppa,ABplapppppppp
ABplappppppppp,ABplapppppppp
ABplpaaaapppaa,ABplpaaaapppa
ABplpaaaapppap,ABplpaaaapppa
ABplpappappaaa,ABplpappappaa
ABplpappappaap,ABplpappappaa
ABplpppaapaaaa,ABplpppaapaaa
ABplpppaapaaap,ABplpppaapaaa
ABpraapaapaaaa,ABpraapaapaaa
ABpraapaapaaap,ABpraapaapaaa
ABpraapppapppa,ABpraapppappp
ABpraapppapppp,ABpraapppappp
ABprappaaaaaaa,ABprappaaaaaa
ABprappaaaaaap,ABprappaaaaaa
ABprappaaaaapa,ABprappaaaaap
ABprappaaaaapp,ABprappaaaaap
ABprappaaaappa,ABprappaaaapp
ABprappaaaappp,ABprappaaaapp
ABprpaappappaa,ABprpaappappa
ABprpaappappap,ABprpaappappa
ABprpaappapppa,ABprpaappappp
ABprpaappapppp,ABprpaappappp
ABprpappaapapa,ABprpappaapap
ABprpappaapapp,ABprpappaapap
ABprppapaaaaaa,ABprppapaaaaa
ABprppapaaaaap,ABprppapaaaaa
ABprpppapapaaa,ABprpppapapaa
ABprpppapapaap,ABprpppapapaa
ABalaapppaapaa,ABalaapppaapa
ABalaapppaapap,ABalaapppaapa
ABalpapaapaaaa,ABalpapaapaaa
ABalpapaapaaap,ABalpapaapaaa
ABalpappappaaa,ABalpappappaa
ABalpappappaap,ABalpappappaa
ABalpppaaappaa,ABalpppaaappa
ABalpppaaappap,ABalpppaaappa
ABaraaaaaaaaaa,ABaraaaaaaaaa
ABaraaaaaaaaap,ABaraaaaaaaaa
ABaraaaaaaaapa,ABaraaaaaaaap
ABaraaaaaaaapp,ABaraaaaaaaap
ABaraappaaaaaa,ABaraappaaaaa
ABaraappaaaaap,ABaraappaaaaa
ABarapaaaaaaaa,ABarapaaaaaaa
ABarapaaaaaaap,ABarapaaaaaaa
ABarapaaaaappa,ABarapaaaaapp
ABarapaaaaappp,ABarapaaaaapp
ABarappapppaaa,ABarappapppaa
ABarappapppaap,ABarappapppaa
ABarappppapapa,ABarappppapap
ABarappppapapp,ABarappppapap
ABplaaaapapaaa,ABplaaaapapaa
ABplaaaapapaap,ABplaaaapapaa
ABplaaaapapppa,ABplaaaapappp
ABplaaaapapppp,ABplaaaapappp
ABplaaapppapaa,ABplaaapppapa
ABplaaapppapap,ABplaaapppapa
ABplaapppaaaaa,ABplaapppaaaa
ABplaapppaaaap,ABplaapppaaaa
ABplaapppaaapa,ABplaapppaaap
ABplaapppaaapp,ABplaapppaaap
ABplaapppppaaa,ABplaapppppaa
ABplaapppppaap,ABplaapppppaa
ABplaappppppaa,ABplaappppppa
ABplaappppppap,ABplaappppppa
ABplaapppppppa,ABplaappppppp
ABplaapppppppp,ABplaappppppp
ABplapaaappaaa,ABplapaaappaa
ABplapaaappaap,ABplapaaappaa
ABplapaaappapa,ABplapaaappap
ABplapaaappapp,ABplapaaappap
ABplapaaapppaa,ABplapaaapppa
ABplapaaapppap,ABplapaaapppa
ABplapapaaapaa,ABplapapaaapa
ABplapapaaapap,ABplapapaaapa
ABplapapappaaa,ABplapapappaa
ABplapapappaap,ABplapapappaa
ABplappaaaaaaa,ABplappaaaaaa
ABplappaaaaaap,ABplappaaaaaa
ABplappaaaaapa,ABplappaaaaap
ABplappaaaaapp,ABplappaaaaap
ABplappaaaapaa,ABplappaaaapa
ABplappaaaapap,ABplappaaaapa
ABplappaaaappa,ABplappaaaapp
ABplappaaaappp,ABplappaaaapp
ABplappaapappa,ABplappaapapp
ABplappaapappp,ABplappaapapp
ABplapppaaappa,ABplapppaaapp
ABplapppaaappp,ABplapppaaapp
ABplpaappaaaaa,ABplpaappaaaa
ABplpaappaaaap,ABplpaappaaaa
ABplpapaaaaapa,ABplpapaaaaap
ABplpapaaaaapp,ABplpapaaaaap
ABplpapapaapaa,ABplpapapaapa
ABplpapapaapap,ABplpapapaapa
ABplpapapappaa,ABplpapapappa
ABplpapapappap,ABplpapapappa
ABplpapappappa,ABplpapappapp
ABplpapappappp,ABplpapappapp
ABplpppppppppa,ABplppppppppp
ABplpppppppppp,ABplppppppppp
ABpraaaaapvppa,ABpraaaaapvpp
ABpraaaaapvppp,ABpraaaaapvpp
ABpraaapapapaa,ABpraaapapapa
ABpraaapapapap,ABpraaapapapa
ABpraapapaaaaa,ABpraapapaaaa
ABpraapapaaaap,ABpraapapaaaa
ABpraapapppaaa,ABpraapapppaa
ABpraapapppaap,ABpraapapppaa
ABpraappappaaa,ABpraappappaa
ABpraappappaap,ABpraappappaa
ABpraappappapa,ABpraappappap
ABpraappappapp,ABpraappappap
ABpraappppaaaa,ABpraappppaaa
ABpraappppaaap,ABpraappppaaa
ABpraappppaapa,ABpraappppaap
ABpraappppaapp,ABpraappppaap
ABprapaaaaapaa,ABprapaaaaapa
ABprapaaaaapap,ABprapaaaaapa
ABprapaaaaappa,ABprapaaaaapp
ABprapaaaaappp,ABprapaaaaapp
ABprapapaaaaaa,ABprapapaaaaa
ABprapapaaaaap,ABprapapaaaaa
ABprapapapappa,ABprapapapapp
ABprapapapappp,ABprapapapapp
ABprapappaaaaa,ABprapappaaaa
ABprapappaaaap,ABprapappaaaa
ABprapappaaapa,ABprapappaaap
ABprapappaaapp,ABprapappaaap
ABprapappaappa,ABprapappaapp
ABprapappaappp,ABprapappaapp
ABprappapapapa,ABprappapapap
ABprappapapapp,ABprappapapap
ABprapppaapaaa,ABprapppaapaa
ABprapppaapaap,ABprapppaapaa
ABprapppaapapa,ABprapppaapap
ABprapppaapapp,ABprapppaapap
ABprappppaaapa,ABprappppaaap
ABprappppaaapp,ABprappppaaap
ABprappppaapaa,ABprappppaapa
ABprappppaapap,ABprappppaapa
ABprpaaaaapaaa,ABprpaaaaapaa
ABprpaaaaapaap,ABprpaaaaapaa
ABprpaaappapaa,ABprpaaappapa
ABprpaaappapap,ABprpaaappapa
ABprpaapaaapaa,ABprpaapaaapa
ABprpaapaaapap,ABprpaapaaapa
ABprpaapappppa,ABprpaapapppp
